4748	1
5282	1
6954	2
8621	1
9180	1
9761	1
10341	2
11446	2
12006	1
12547	2
13650	2
14773	2
15875	2
16453	1
17565	2
20820	1
21366	2
24125	2
24666	1
26324	1
26859	1
27430	1
27992	2
28538	2
29091	1
29625	2
30205	2
30782	1
31329	2
31890	2
32997	2
33545	1
34114	1
36798	1
37360	2
37944	1
39059	2
39637	1
41887	1
42995	1
43554	2
44119	2
45772	2
46332	2
47955	2
48511	1
49068	1
49605	1
50185	1
52834	2
53937	2
54480	2
55611	1
56181	1
56736	1
58953	1
59517	2
60052	2
60629	1
61205	2
61773	2
62328	1
62866	2
63440	1
63985	1
65076	1
65625	2
66779	2
67905	1
68462	2
76683	2
77219	2
78384	1
79507	1
80641	2
81765	1
82307	1
82856	2
83394	1
83947	2
85078	2
85655	1
86202	1
86736	2
87271	2
87833	2
88977	2
107677	2
108767	2
109335	2
110488	1
111069	2
111618	1
112165	2
112727	1
114357	1
114924	1
116010	2
116579	1
117128	2
117678	1
118251	1
119911	1
120451	2
123683	2
124225	2
125880	2
126451	1
127013	1
128144	2
130432	1
131555	2
132666	1
133793	2
134364	2
134930	1
136558	1
137143	1
139833	1
140381	1
140964	2
141532	1
142632	1
143729	1
144273	1
144812	2
145346	1
146456	2
147585	1
148156	1
149280	1
149820	2
150370	2
150905	2
151991	2
152565	2
153148	1
153689	2
154253	2
155885	1
162287	2
164557	2
165130	2
165699	2
166774	1
167870	1
168965	2
169545	2
171776	2
172880	1
174540	1
175120	1
175691	1
178933	1
180046	2
181136	1
181689	2
182831	1
183929	2
184490	2
185049	2
185589	2
186149	1
187860	2
189568	2
190132	2
190670	2
191212	2
194439	NaN
194986	NaN
196648	NaN
197211	NaN
198316	NaN
198854	NaN
199434	NaN
199981	NaN
201062	NaN
201628	NaN
202189	NaN
202737	NaN
203301	NaN
203857	NaN
205496	NaN
206076	NaN
206641	NaN
207217	NaN
207783	NaN
210463	NaN
211018	NaN
211602	NaN
212140	NaN
212701	NaN
213264	NaN
213811	NaN
214365	NaN
214903	NaN
215465	NaN
216580	NaN
217124	NaN
217661	NaN
218237	NaN
219913	NaN
222139	NaN
222696	NaN
223248	NaN
223805	NaN
224358	NaN
224939	NaN
225506	NaN
226090	NaN
233084	NaN
233649	NaN
234186	NaN
236971	NaN
237546	NaN
238090	NaN
239199	NaN
240869	NaN
241978	NaN
243094	NaN
243643	NaN
244201	NaN
244757	NaN
245320	NaN
246441	NaN
248996	NaN
249533	NaN
250095	NaN
251241	NaN
251803	NaN
252889	NaN
253995	NaN
254530	NaN
255086	NaN
255655	NaN
256794	NaN
257901	NaN
258447	NaN
259543	NaN
260101	NaN
260631	NaN
261188	NaN
261751	NaN
262326	NaN
264895	NaN
266009	NaN
267668	NaN
268243	NaN
268817	NaN
269915	NaN
270487	NaN
272154	NaN
273817	NaN
274359	NaN
275475	NaN
276036	NaN
276567	NaN
277113	NaN
280773	NaN
281866	NaN
284702	NaN
285240	NaN
285782	NaN
286341	NaN
287427	NaN
287959	NaN
288501	NaN
289050	NaN
289601	NaN
290733	NaN
291278	NaN
291829	NaN
292387	NaN
293492	NaN
294068	NaN
294626	NaN
295155	NaN
295724	NaN
296283	NaN
296845	NaN
